created_at,favorites,location,retweets,source,text,user
25-05-2017,1,On your smartphone,0,Twitter Web Client,"Switch to @appbrowzer . The Instant App Store with 200+ Apps.

#InstantApps #Flipkart #Uber #CNN https://t.co/7BWALF6fcc",appbrowzer
25-05-2017,0,"Indira Puram, Ghaziabad",0,Twitter for Android,I have checked on social media many like me have been victim of your false sale #Flipkart #binnybansal #sachinbansal #indianrailway #india,imManojPawar
25-05-2017,0,India,1,Twitter for Android,RT @thatsTelugu: టెలికం దిగ్గజాలకు BSNL భారీ షాక్ https://t.co/So71qOPcog #Flipkart,pawanindra
25-05-2017,0,"Indira Puram, Ghaziabad",0,Twitter for Android,I will be ordering COD and will pay the delivery guy the exact same amount at which I was getting it #FlipkartBig10Sale #Flipkart (2/3),imManojPawar
25-05-2017,0,బెంగళూరు ,1,Oneindia Telugu,టెలికం దిగ్గజాలకు BSNL భారీ షాక్ https://t.co/So71qOPcog #Flipkart,thatsTelugu
25-05-2017,0,,0,Gizbot Telugu,టెలికం దిగ్గజాలకు BSNL భారీ షాక్ https://t.co/GxCnsughP5 #Flipkart,GizbotTe
25-05-2017,0,"Indira Puram, Ghaziabad",0,Twitter for Android,"@flipkartsupport #Flipkart it has been more than 60hr
6 calls taken 
120min explained my issue
0 is the resolution… https://t.co/7WemWW0EZZ",imManojPawar
25-05-2017,0,"Hyderabad, India",0,Deal 70,Best #deal from #Flipkart MRP: Rs 10000.0 Discount: 50.0% Off Buy Price: Rs 4995.0 #buy #online #Hyderabad #India https://t.co/0qbRtgblrD,dealseventy
25-05-2017,0,,0,fliptrak-node,#deals Sansui 1.5 Tons 5 Star Split AC White is selling cheaper by 3% at INR 22999 today https://t.co/V2aFUYvrYf #flipkart,pricetrak
25-05-2017,0,Tirupur,1,Twitter Web Client,RT @hammockswings: https://t.co/zqaDhmUpbT #swings #swingsareblissful #buyonline #swingchair #FlipkartOffers #flipkart @Flipkart @hangit_co…,hammockswings
25-05-2017,0,,0,fliptrak-node,"#deals Swipe ELITE (Black, 16 GB) is selling cheaper by 8% at INR 5051 today https://t.co/L5TApcD7kI #flipkart",pricetrak
25-05-2017,1,Tirupur,1,Twitter Web Client,https://t.co/zqaDhmUpbT #swings #swingsareblissful #buyonline #swingchair #FlipkartOffers #flipkart @Flipkart @hangit_co_in,hammockswings
25-05-2017,0,,0,Twitter Web Client,"@Flipkart Please fix your seller support system, it's been 48+ hrs
Anyways #Flipkart shops more than it's customers.
@_sachinbansal",manishk1112
25-05-2017,0,India,0,Buffer,"Women's #Clothing - #Kurtis below Rs.499
https://t.co/GuwNKa8LPq

#Flipkart #Deals #Offers #OnlineDeals https://t.co/BczOOHHC4d",SmartGizmoDeals
25-05-2017,0,"Bengaluru, India",0,Twitter for iPhone,@Flipkart @flipkartsupport It's been around 43 days and you haven't given a solution yet #nobrand @consumerforum_ @inconsumerforum #flipkart,anikethbafna
25-05-2017,0,Delhi,0,Facebook,#Flipkart to start selling FMCG products from July to take on #Amazon and DMart,webshree
25-05-2017,0,"Mumbai, India",0,Twitter for Android,"Where is my order Flipkart? It was supposed to be delivered in 19th May. No communication from your side till now. Frustrating 
#flipkart",souravjena1
25-05-2017,0,India,0,TweetCaster for Android,No redmi4 accessories available on #flipkart,avthedemon
25-05-2017,0,Delhi,1,Twitter for Android,#Flipkart charged me and my brother more than the #MRP marked on the products. What's up with that Flipkart? *disappointed*,YPK_chan
25-05-2017,0,,0,fliptrak-node,"#deals #Apple iPhone SE (Gold, 32 GB) is selling cheaper at INR 23500 today https://t.co/gN8xbze8qN #flipkart",pricetrak
25-05-2017,0,,0,fliptrak-node,#deals Modern Control Engineering 5th  Edition is selling cheaper by 5% at INR 418 today https://t.co/wUZbfkVJh8 #flipkart,pricetrak
25-05-2017,0,,0,fliptrak-node,#deals Uboard 6.5 electric Scooter is selling cheaper by 34% at INR 16100 today https://t.co/m3zOVPLPpc #flipkart,pricetrak
25-05-2017,0,"New Delhi,India",0,Mobile Web (M2),"Ordered phone on18th may during sale bt nt yet delivered to me.According to Ekart,expected delivery date was23rd#FMPP0092247222 #Flipkart",3Naresh
25-05-2017,0,,0,fliptrak-node,"#deals #Apple iPhone 7 (Gold, 128 GB) is selling cheaper at INR 55052 today https://t.co/FRjnoKYRfh #flipkart",pricetrak
25-05-2017,0,,0,fliptrak-node,#deals GLEN GL 4047 350 W Hand Blender is selling cheaper by 7% at INR 1590 today https://t.co/cOojUOug1y #flipkart,pricetrak
25-05-2017,0,,0,fliptrak-node,#deals Laurels Lo-Inc-203 Invictus Analog Watch  - For Men is selling cheaper by 12% at INR 299 today https://t.co/BxDBpQZ9OY #flipkart,pricetrak
25-05-2017,0,India,0,Buffer,"Minimum 10% OFF on #Calculators
https://t.co/7Mfluu4Ccj

#Flipkart #Deals #Offers #OnlineDeals https://t.co/kYV0vBIFbn",SmartGizmoDeals
25-05-2017,0,Worldwide,5,Twitter for Android,RT @SplatIndia: RT @ravikikan #Startup Tip Of Today #startups #socialmedia #amazonprime #flipkart #WednesdayWisdom #smm #sale https://t.co/…,startupshireme
25-05-2017,0,"Mumbai, India",5,Twitter for Android,RT @SplatIndia: RT @ravikikan #Startup Tip Of Today #startups #socialmedia #amazonprime #flipkart #WednesdayWisdom #smm #sale https://t.co/…,dentalgetsocial
25-05-2017,0,New Delhi,5,Twitter for Android,RT @SplatIndia: RT @ravikikan #Startup Tip Of Today #startups #socialmedia #amazonprime #flipkart #WednesdayWisdom #smm #sale https://t.co/…,CloudNewsIndia
25-05-2017,0,,0,fliptrak-node,"#deals #Apple iPhone 6S (Rose Gold, 32 GB) is selling cheaper at INR 36990 today https://t.co/PMvfU0PMH7 #flipkart",pricetrak
25-05-2017,0,New Delhi,5,Twitter for Android,RT @SplatIndia: RT @ravikikan #Startup Tip Of Today #startups #socialmedia #amazonprime #flipkart #WednesdayWisdom #smm #sale https://t.co/…,ravikikan
25-05-2017,0,,0,Twitter for Android,#Flipkarttheworst #Flipkart cancel order without even confirming the customer need after making them wait for almost a month @Flipkart,vaibhav2jasmine
25-05-2017,0,,0,Twitter for Android,#Flipkarttheworst #Flipkart the worst ever service provider it takes 30days to deliver which he promise in 2days and cancel order without...,vaibhav2jasmine
25-05-2017,0,,0,fliptrak-node,#deals FTC Bazar Boys Ethnic Set is selling cheaper at INR 499 today https://t.co/Q0nDLNAMsj #flipkart,pricetrak
25-05-2017,8,India,5,Twitter for Android,RT @ravikikan #Startup Tip Of Today #startups #socialmedia #amazonprime #flipkart #WednesdayWisdom #smm #sale https://t.co/FFrlvl9rfd,SplatIndia
25-05-2017,0,,0,fliptrak-node,#deals #Sony ILCE-6300 DSLR Camera is selling cheaper at INR 67490 today https://t.co/75b91VxEfG #flipkart,pricetrak
25-05-2017,0,,1,Twitter for Android,RT @TapanJain21: The number 7350124525 provided by #Flipkart delivery team is either switched off or the person didn't picked the phone .,TapanJain21
25-05-2017,0,,0,fliptrak-node,#deals #Sparx Walking Shoes (Black) is selling cheaper at INR 1138 today https://t.co/rUUyEA3apW #flipkart,pricetrak
25-05-2017,0,India,0,Buffer,"Deals of the Day - 25.05.2017
https://t.co/t8Bbpaf729

#Flipkart #Deals #Offers #OnlineDeals https://t.co/qif1vyz8Mv",SmartGizmoDeals
25-05-2017,0,,0,fliptrak-node,#deals #Skullcandy Jib S2DUHZ-335 Stereo Headphone Wired Headphones is selling cheaper at INR 589 today https://t.co/d73Vsikrhm #flipkart,pricetrak
25-05-2017,0,"Hyderabad, India",0,Deal 70,Best #deal from #Flipkart MRP: Rs 149.0 Discount: 0.0% Off Buy Price: Rs 149.0 #buy #online #Hyderabad #India https://t.co/NG2SYf0cHb,dealseventy
25-05-2017,0,,0,fliptrak-node,#deals Trendy Loot Chevrolet Metal Locking Key Chain is selling cheaper at INR 267 today https://t.co/X9JN41Zufh #flipkart,pricetrak
25-05-2017,0,,0,fliptrak-node,#deals Curren 8113 Analog Watch  - For Men is selling cheaper at INR 639 today https://t.co/uLTrnDveAp #flipkart,pricetrak
25-05-2017,0,,0,fliptrak-node,#deals Prada PR51RS1BO0A7 Aviator Sunglasses is selling cheaper by 11% at INR 17425 today https://t.co/Q0LdbOKBln #flipkart,pricetrak
25-05-2017,0,,0,fliptrak-node,#deals Fundamentals Of Neural Networks 01 Edition 1 Edition is selling cheaper at INR 500 today https://t.co/ib4dvKHl8T #flipkart,pricetrak
25-05-2017,0,,0,fliptrak-node,#deals Hackers: Heroes of the Computer Revolution is selling cheaper at INR 949 today https://t.co/8Y0MaGBbi5 #flipkart,pricetrak
25-05-2017,0,,0,fliptrak-node,#deals Palmers Cocoa Butter Formula Firming Butter is selling cheaper at INR 479 today https://t.co/wS4bF9vwuH #flipkart,pricetrak
25-05-2017,0,,0,fliptrak-node,#deals Crompton Greaves 10 L Storage Water Geyser is selling cheaper at INR 5495 today https://t.co/Wf4K6kcIeZ #flipkart,pricetrak
25-05-2017,0,,0,fliptrak-node,"#deals SAMSUNG Galaxy J7 - 6 (New 2016 Edition) (Black, 16 GB) is selling cheaper at INR 12900 today https://t.co/OEmpTM8OKV #flipkart",pricetrak
24-05-2017,0,,0,fliptrak-node,#deals Beyond: Two Souls is selling cheaper at INR 859 today https://t.co/TxHztuIwt4 #flipkart,pricetrak
24-05-2017,0,,0,fliptrak-node,#deals #Wildcraft Messenger Bag is selling cheaper at INR 723 today https://t.co/wYgXbUYiye #flipkart,pricetrak
24-05-2017,0,,0,fliptrak-node,#deals SAMSUNG 108cm (43) Ultra HD (4K) Smart LED TV is selling cheaper at INR 74500 today https://t.co/fsYz9j0CEd #flipkart,pricetrak
24-05-2017,0,,0,fliptrak-node,#deals The Witcher 3: Wild Hunt (Game of the Year Edition) is selling cheaper at INR 1410 today https://t.co/1lhxa94MJk #flipkart,pricetrak
24-05-2017,0,,0,fliptrak-node,#deals Ikonic Tong Hair Curler is selling cheaper at INR 2377 today https://t.co/8d1UYM2kEO #flipkart,pricetrak
24-05-2017,0,,0,fliptrak-node,#deals #Lenovo KM4802 USB 2.0 Keyboard and Mouse Combo is selling cheaper at INR 689 today https://t.co/r43IQLn5XE #flipkart,pricetrak
24-05-2017,0,,3,Twitter Web Client,"RT @DarpanPathar: Hold on! Flipkart's Sachin Bansal and Binny Bansal will deliver your smartphones #BigBillionDays #flipkart 

http://t.co/…",navedispbon1988
24-05-2017,0,,0,fliptrak-node,"#deals Yu Yureka Plus (Moon Dust Grey, 16 GB) is selling cheaper at INR 6499 today https://t.co/IAE1KK9UGb #flipkart",pricetrak
24-05-2017,0,,0,fliptrak-node,#deals #SYGA PVC Vinyl Sticker is selling cheaper at INR 234 today https://t.co/6DYwCUPdF2 #flipkart,pricetrak
24-05-2017,0,"Hyderabad, India",0,Deal 70,Best #deal from #Flipkart MRP: Rs 999.0 Discount: 81.0% Off Buy Price: Rs 180.0 #buy #online #Hyderabad #India https://t.co/hYJZ2jQq9u,dealseventy
24-05-2017,0,,1,Twitter Web Client,RT @krishnanvr27: Guys pls never buy #lenovoindiasmartphone 's #A6000plus.the battery is draining like a jet..bought it frm #flipkart,Dorothy54655473
24-05-2017,0,,0,fliptrak-node,#deals #FIFA 15 is selling cheaper at INR 725 today https://t.co/fVn5uralIq #flipkart,pricetrak
24-05-2017,0,,0,fliptrak-node,#deals Euroclean Eureka Forbes LiteVac Dry Vacuum Cleaner is selling cheaper by 4% at INR 1999 today https://t.co/Bl2iUgbW6K #flipkart,pricetrak
24-05-2017,0,,0,fliptrak-node,#deals #Dell 18.5 inch HD LED - E1916HV  Monitor is selling cheaper at INR 4999 today https://t.co/FZZhNSUYdu #flipkart,pricetrak
24-05-2017,0,,0,fliptrak-node,#deals Pearson IIT Foundation Physics Class 10 is selling cheaper at INR 357 today https://t.co/mIAsNzf078 #flipkart,pricetrak
24-05-2017,0,,0,fliptrak-node,#deals Harry Potter and the Chamber of Secrets is selling cheaper at INR 937 today https://t.co/taREBMmY9K #flipkart,pricetrak
24-05-2017,0,,0,fliptrak-node,#deals Batman: The Long Halloween is selling cheaper at INR 1251 today https://t.co/rxBoCa4fAz #flipkart,pricetrak
24-05-2017,0,"Lagos, Nigeria",0,Tweet Old Post,"Archive: #Lava X3 With 5-Inch Display, 2GB of RAM Available Online https://t.co/pxuwpcXilc #amazonindia #flipkart #india",mashableng
24-05-2017,0,,0,fliptrak-node,"#deals #Panasonic P75 (Champagne Gold, 8 GB) is selling cheaper at INR 4725 today https://t.co/pQ8tAwMPNl #flipkart",pricetrak
24-05-2017,0,,0,fliptrak-node,"#deals Madhyakaleen Bharat - Rajniti, Samaj Aur Sanskriti PB is selling cheaper at INR 289 today https://t.co/0EupmxMu74 #flipkart",pricetrak
24-05-2017,0,,0,fliptrak-node,#deals #Milton Thermosteel 1000 ml Flask is selling cheaper at INR 840 today https://t.co/FLSNfYBmnx #flipkart,pricetrak
24-05-2017,0,,0,fliptrak-node,#deals Laurels Lo-Inc-203 Invictus Analog Watch  - For Men is selling cheaper by 29% at INR 339 today https://t.co/BxDBpQZ9OY #flipkart,pricetrak
24-05-2017,0,Bangalore,0,Twitter for Android,"@Flipkart @flipkartsupport : ई सब का हैं?

https://t.co/HEl9fzAJnf

#Flipkart",nana_partykar
24-05-2017,0,,0,fliptrak-node,#deals #Panasonic 123cm (49) Full HD Smart LED TV is selling cheaper at INR 54999 today https://t.co/TkLtSjC71u #flipkart,pricetrak
24-05-2017,0,"Bengaluru, India",0,Hootsuite,Will #Amazon ever surpass #Flipkart to gain the numero uno position in India? - Dazeinfo https://t.co/I1XCSRzfcQ,beeitu
24-05-2017,0,,0,Hootsuite,Will #Amazon ever surpass #Flipkart to gain the numero uno position in India? - Dazeinfo https://t.co/s1W0GxCxi3,Dazeinfomobile
24-05-2017,0,,0,Hootsuite,Will #Amazon ever surpass #Flipkart to gain the numero uno position in India? - Dazeinfo https://t.co/uMaVzxZzVr,dazeinfosm
24-05-2017,0,India,0,Hootsuite,Will #Amazon ever surpass #Flipkart to gain the numero uno position in India? - Dazeinfo https://t.co/KFjtZjTBzM,Dazeinfo
24-05-2017,0,,0,fliptrak-node,#deals The World of Ice &amp; Fire is selling cheaper at INR 976 today https://t.co/j59NauncfX #flipkart,pricetrak
24-05-2017,0,"Bengaluru, India",0,Twitter for Android,"Coming of age:  #Flipkart  is maximising its marketing impact by spending less #digitalmarketingonly  #increasedroi 
https://t.co/pFrG30116J",abhi_conviction
24-05-2017,0,"Uttar Pradesh, India",1,Twitter for Windows,#FlipkartBig10Sale #flipkart really is this true?(refer to image) Or just another spam. Cause its asking WhatsApp… https://t.co/Iga7TARNaq,shubhaangiS
24-05-2017,0,,0,fliptrak-node,#deals GoPro HERO 5 Session Sports &amp; Action Camera is selling cheaper at INR 26909 today https://t.co/wJOKcMM8O8 #flipkart,pricetrak
24-05-2017,0,,0,fliptrak-node,"#deals #Sony Xperia X Dual Sim (White, 64 GB) is selling cheaper at INR 24800 today https://t.co/ELPasAmJmP #flipkart",pricetrak
24-05-2017,0,,0,fliptrak-node,"#deals #Apple iPhone 6S (Rose Gold, 32 GB) is selling cheaper at INR 36990 today https://t.co/PMvfU0PMH7 #flipkart",pricetrak
24-05-2017,0,Chandigarh,0,Facebook,#Flipkart Is Running An Amazing Offer Where You Can Grab Asus Zenfone Live at Just Rs. 9999. Hurry !! Grab Now... https://t.co/GTcqLVVVUg,dealnloot
24-05-2017,0,"Hyderabad, India",0,Deal 70,Best #deal from #Flipkart MRP: Rs 1299.0 Discount: 80.0% Off Buy Price: Rs 249.0 #buy #online #Hyderabad #India https://t.co/NuTXYZNZNV,dealseventy
24-05-2017,0,India,0,Buffer,"#Micromax 18.5 inch HD LED #Monitor at Rs.3799
https://t.co/gVFLnlCrsJ

#Flipkart #Deals #Offers #OnlineDeals https://t.co/284JquefTR",SmartGizmoDeals
24-05-2017,1,India,0,Facebook,#Flipkart #Sale Get #Laptop Skins @ Rs.129 https://t.co/OnKE7J5fVO,OffersXpIndia
24-05-2017,0,,1,FlipkartMarketing,"Big Sale Cycles on Hero, Hercules &amp; More Click https://t.co/SMRop6EXOT to buy #flipkart #FlipkartBig10Sale… https://t.co/qgW6F3u97M",dealanything
24-05-2017,0,"फ़रीदाबाद, भारत",0,Twitter Web Client,"Roadster Premium 15 inch/38 cm Travel Duffel Bag in 599/- (mrp 1999) #Flipkart 
https://t.co/ZLMDGt14gt",DKaD_
24-05-2017,0,,0,Twitter for Android,@GDoshi7 @flipkartsupport Their sale is always disaster!!!  #Flipkart,vidvien
24-05-2017,0,,0,FlipkartMarketing,"Best deals UCB, USPA... on Men's Casual Shoes Click https://t.co/FXcE4RaUJL to buy #flipkart #FlipkartBig10Sale… https://t.co/AZidbsG1IQ",dealanything
24-05-2017,0,,0,FlipkartMarketing,Hot Selling Minimum 75% off on Hair Straighteners Click https://t.co/tEYU1uzs2m to buy #flipkart #FlipkartBig10Sale… https://t.co/G1LsFXTskF,dealanything
24-05-2017,0,,0,FlipkartMarketing,"Best deals External Hard Disk on Seagate,WD 1TB Click https://t.co/BzXjGeBU25 to buy #flipkart #FlipkartBig10Sale… https://t.co/K22CNwEcBl",dealanything
24-05-2017,0,,0,FlipkartMarketing,#onlinedeals Car Kit on Wide range Click https://t.co/YrrSKB25IX to buy #flipkart #FlipkartBig10Sale #MothersDay https://t.co/FLBc7zeUOQ,dealanything
24-05-2017,0,,0,fliptrak-node,"#deals SAMSUNG Galaxy S6 Edge (Gold Platinum, 32 GB) is selling cheaper at INR 33100 today https://t.co/3y9lonVVUH #flipkart",pricetrak
24-05-2017,0,,0,FlipkartMarketing,Best Selling Up to 60% Off on Bathroom Mirrors Click https://t.co/UY27wyeLSH to buy #flipkart #FlipkartBig10Sale… https://t.co/dSMOeJ5aFi,dealanything
24-05-2017,0,TOR decides my location ,0,Twitter for Android,@amazonIN @Flipkart @flipkartsupport Flipkart changed my definition o online shopping. Had 2 collect product by vis… https://t.co/d0IqQoA7KC,ghostspeaks101
24-05-2017,0,India,0,Buffer,"#BeanBag Covers under Rs.399
https://t.co/qE9LlViy1m

#Flipkart #Deals #Offers #OnlineDeals https://t.co/u83YaX5lZ5",SmartGizmoDeals
24-05-2017,0,,0,FlipkartMarketing,Best deals Sonata &amp; more on Women's Watches Click https://t.co/XaEFt6xR8L to buy #flipkart #FlipkartBig10Sale… https://t.co/ZWrqG0mrpC,dealanything
24-05-2017,1,,0,FlipkartMarketing,#Deals From Avery on Car Mobile Chargers Click https://t.co/QM88bPPVwR to buy #flipkart #FlipkartBig10Sale… https://t.co/zA5M9xhiUP,dealanything
24-05-2017,0,,0,FlipkartMarketing,#Gonein60Minutes Upto 30% Off on Philips Click https://t.co/jiZPeyQzs8 to buy #flipkart #FlipkartBig10Sale… https://t.co/4ukMGUbtXT,dealanything
24-05-2017,0,India,0,Buffer,"#HP DeskJet Ink Advantage 3835 All-in-One Multi-function #Printer at Rs.4999
https://t.co/4WC4CHgWzm

#Flipkart… https://t.co/LhPInNUkE9",SmartGizmoDeals
24-05-2017,0,,0,fliptrak-node,"#deals #Apple iPhone SE (Gold, 32 GB) is selling cheaper at INR 23500 today https://t.co/gN8xbze8qN #flipkart",pricetrak
24-05-2017,0,,0,KnowYourLeaker,Snapdeal-flipkart Merger Fineprint | Startup Central (pls RT↺❤️) ️️ https://t.co/1BKEFTAhim #Flipkart #stocksandshares,KnowYourLeaker
24-05-2017,0,,0,FlipkartMarketing,"Dhamaka Sale Running Shoes on Puma, Fila... Click https://t.co/2LDjCBV0rD to buy #flipkart #FlipkartBig10Sale… https://t.co/wfIDocZrAM",dealanything
24-05-2017,0,,0,fliptrak-node,#deals Just Cause 3 (Gold Edition) is selling cheaper at INR 1935 today https://t.co/LkuY5Lwd6W #flipkart,pricetrak
24-05-2017,0,,0,fliptrak-node,#deals Serious Strength Training is selling cheaper by 5% at INR 1088 today https://t.co/f6lHntTMNy #flipkart,pricetrak
24-05-2017,0,,0,fliptrak-node,#deals #JBL XTREME Portable Bluetooth Mobile/Tablet Speaker is selling cheaper at INR 18750 today https://t.co/pNiR10kaHL #flipkart,pricetrak
24-05-2017,0,Indian controlled Kashmir,1,Twitter for Android,"RT @iauqibsalam: Since Indians are not happy with #twitter, we are expecting them to uninstall #Flipkart soon as a mark of protest. 😂 #Sonu…",musaib_hafiz
24-05-2017,0,,0,FlipkartMarketing,#Gonein60Minutes Summer Essential on Hand Juicer Click https://t.co/O4xWkZUqvu to buy #flipkart #FlipkartBig10Sale… https://t.co/7jn4I6ok5K,dealanything
24-05-2017,0,,0,FlipkartMarketing,Huge Discount GO Girl Only on Women's Watches Click https://t.co/ZBNxIU0JaC to buy #flipkart #FlipkartBig10Sale… https://t.co/m2geTQzpOe,dealanything
24-05-2017,0,,0,FlipkartMarketing,Big Sale Michael Kors... on International Brands Click https://t.co/mXtcwMOISd to buy #flipkart #FlipkartBig10Sale… https://t.co/ZDYogr4uTF,dealanything
24-05-2017,0,,0,FlipkartMarketing,Super deals Superdry &amp; more on Sunglasses Click https://t.co/HhHS2IBLZv to buy #flipkart #FlipkartBig10Sale… https://t.co/CRa3sX1T9c,dealanything
24-05-2017,0,,0,fliptrak-node,#deals #Panasonic 109cm (43) Full HD LED TV is selling cheaper at INR 29999 today https://t.co/h2IwMwvZQv #flipkart,pricetrak
24-05-2017,0,,0,Twitter for Android,Dear @Flipkart learn customer service from @amazonIN #worstcustomerserviceever #Flipkart,typicalindian13
24-05-2017,0,,0,fliptrak-node,"#deals Blackberry Priv (Black, 32 GB) is selling cheaper at INR 31265 today https://t.co/ib98QROK1M #flipkart",pricetrak
24-05-2017,0,,0,FlipkartMarketing,Best deals Wall Stickers on Super Deal Price Click https://t.co/ywHabuF7Ed to buy #flipkart #FlipkartBig10Sale… https://t.co/x10REh0GGo,dealanything
24-05-2017,0,,0,Hootsuite,"Top Offers on fashion from #flipkart #Gettrendy #PMOffers
https://t.co/Ygkzp2bQvL",paymetry
24-05-2017,0,"Hyderabad, India",0,Deal 70,Best #deal from #Flipkart MRP: Rs 13999.0 Discount: 20.0% Off Buy Price: Rs 11199.0 #buy #online #Hyderabad #India https://t.co/cLdBthJRGR,dealseventy
24-05-2017,0,,0,FlipkartMarketing,"#Deals Dumbbells on Royal, Headly, Reebok... Click https://t.co/ELf1BSldhX to buy #flipkart #FlipkartBig10Sale… https://t.co/BoyO2EEQNH",dealanything
24-05-2017,0,,0,FlipkartMarketing,"#flipkartsale Car Perfume on Ambi Pur,Godrej... Click https://t.co/78ypIi8hCV to buy #flipkart #FlipkartBig10Sale… https://t.co/VNsq70cQAv",dealanything
24-05-2017,0,,0,fliptrak-node,#deals Mimosa Woven Kanjivaram Art Silk Sari is selling cheaper at INR 1499 today https://t.co/7jilLOg4TG #flipkart,pricetrak
24-05-2017,0,India,0,Buffer,"#WaterBottles under Rs.399
https://t.co/hApckBOrfc

#Flipkart #Deals #Offers #OnlineDeals https://t.co/2aXTYD821E",SmartGizmoDeals
24-05-2017,0,New Delhi,0,Hootsuite,#Flipkart spends less on marketing in the recent #Big10 sale. Seems like they want to play really intelligent with the fresh $1.4 bn funding,arpitsrivastava
24-05-2017,0,,0,FlipkartMarketing,"#Deals Fashion Jewellery on Bracelets, Earrings, Rings... Click https://t.co/g8YKiFS9fW to buy #flipkart… https://t.co/0AItENgz8D",dealanything
24-05-2017,2,Here,0,Twitter for iPhone,"I leave outstanding feedback to #Amazon  #Flipkart  sellers who ship orders in bubblewrap for me to play with.  

I'm so lonely. 

😀👍",hellolalit
24-05-2017,0,India,0,Buffer,"#SanDisk Ultra 16 GB MicroSDHC Class 10 48 MB/s #MemoryCard at Rs.399
https://t.co/HQ4sgfWrcY

#Flipkart #Deals… https://t.co/ha7yGW7Xqp",SmartGizmoDeals
24-05-2017,0,,0,FlipkartMarketing,Crazy Deals Savannah &amp; more on Sunglasses Click https://t.co/3KNRzTSGiA to buy #flipkart #FlipkartBig10Sale… https://t.co/kGY9T1K8mK,dealanything
24-05-2017,0,,0,FlipkartMarketing,Best Selling Casual Wear on Salwars &amp; Churidars Click https://t.co/wtwTeBK2Fu to buy #flipkart #FlipkartBig10Sale… https://t.co/zE9Lr1gdic,dealanything
24-05-2017,0,,0,FlipkartMarketing,Huge Discount Dress Materials on Top Selling Brands Click https://t.co/f3BcRjkvGr to buy #flipkart… https://t.co/M0gbnNfsJ8,dealanything
24-05-2017,0,"Nashik, India",0,Twitter for Android,@flipkartsupport @Flipkart #Flipkart @Flipkart @flipkartsupport,Lalit_Metkar
24-05-2017,0,Chennai,0,Buffer,"Redmi Note 4 starting at Rs.6,999* | Next sale on 26th May @ 12 Noon. #Flipkart https://t.co/JMgWAABNUz https://t.co/w0O7qVZqK8",FlashSaleTricks
24-05-2017,0,,1,Twitter for Android,The number 7350124525 provided by #Flipkart delivery team is either switched off or the person didn't picked the phone .,TapanJain21
24-05-2017,0,,0,Hootsuite,"TV's and Appliances Store - 50% off No Cost EMI #Flipkart #Pmoffers
https://t.co/zWAfiWLNdX",paymetry
24-05-2017,0,"Hyderabad, India",0,Deal 70,Best #deal from #Flipkart MRP: Rs 4599.0 Discount: 59.0% Off Buy Price: Rs 1862.0 #buy #online #Hyderabad #India https://t.co/xIgjLivxha,dealseventy
24-05-2017,0,,1,Twitter for Android,"Worst experience with #Flipkart 🙁. Ordered two items few days back but still didn't received.
Guys don't do shopping with #Flipkart.",TapanJain21
24-05-2017,0,,0,fliptrak-node,"#deals #Apple iPhone 6S Plus (Silver, 16 GB) is selling cheaper at INR 46479 today https://t.co/AXiIbREzhf #flipkart",pricetrak
24-05-2017,0,India,0,Buffer,"#HealthSense Ultra-Lite Personal #WeighingScale at Rs.1249
https://t.co/njG7VNtl8Z

#Flipkart #Deals #Offers… https://t.co/wASgXBvVmI",SmartGizmoDeals
24-05-2017,0,,0,FlipkartMarketing,#onlinedeals Minimum 20% Off on Ironing Board Click https://t.co/6PJ4b6kjcp to buy #flipkart #FlipkartBig10Sale… https://t.co/no2wCHUC24,dealanything
24-05-2017,0,,0,fliptrak-node,#deals Crompton Greaves DS53 500 W Mixer Grinder is selling cheaper at INR 959 today https://t.co/erQdw3g1pf #flipkart,pricetrak
24-05-2017,0,,0,FlipkartMarketing,#flipkartsale Fresh Selection on Dress Materials Click https://t.co/dXvsMkJN3N to buy #flipkart #FlipkartBig10Sale… https://t.co/ZafLGXSftF,dealanything
24-05-2017,0,"Gurgaon, India",0,SocialChampIO,"Flipkart, Amazon go against each other to manage Government e-Marketplace - #Bizztor
#flipkart #amazon #GEM https://t.co/tfchBy76CI",aryanrathee1993
24-05-2017,0,,0,FlipkartMarketing,#flipkartdeals Hair Dryers on Super Savers Click https://t.co/t8KK0GFK21 to buy #flipkart #FlipkartBig10Sale… https://t.co/e1KvgdcKVc,dealanything
24-05-2017,0,India,0,Buffer,"#Ambrane #Powerbanks - 10000 mAh at Rs.799, 13000 mAh at Rs.949
https://t.co/GdFGHW20uF

#Flipkart #Deals #Offers… https://t.co/2cIzIf6NQN",SmartGizmoDeals
24-05-2017,0,,0,FlipkartMarketing,"#flipkartfirst Kids' Footwear on Adidas, Reebok, Crocs Click https://t.co/SVAkXLmjL9 to buy #flipkart… https://t.co/8MDrMU84O2",dealanything
24-05-2017,1,"New Delhi, Delhi",0,Twitter for iPad,"@iRhythm_raahool @amazonIN @Flipkart Agreed, They r doing fake commitments! Have to stop investing money and time blindly on #Flipkart.",alok91988
24-05-2017,0,,0,FlipkartMarketing,#flipkartfirst Surya &amp; more on Pressure Cooker Click https://t.co/lQoWedSb7f to buy #flipkart #FlipkartBig10Sale… https://t.co/yZT1bquJa6,dealanything
24-05-2017,0,,0,FlipkartMarketing,"Best Selling Camisoles &amp; Slips on Jockey, Enamor &amp; more Click https://t.co/zzl0AbumZp to buy #flipkart… https://t.co/9zGPxDWRWw",dealanything
